dataset,ratio_evaluation,evaluation_method,feature_selection,learner,accuracy,f1_score,precision,recall,top 1,top 2,top 3,top 4,top 5,top 6,top 7,top 8,top 9,top 10
turma_1,1.0,xvalidation (k=10),info_gain (5),svm,0.7560975609756098,0.5,0.5,0.5,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_between_5_7_5,partial_presence,,,,,
turma_1,1.0,"random (n=10, test=33%)",info_gain (5),random_forest,0.8635714285714285,0.6953748006379585,0.7465753424657534,0.6507462686567164,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_between_5_7_5,partial_presence,,,,,
turma_1,1.0,"random (n=10, test=33%)",info_gain (5),knn,0.83,0.6479289940828402,0.6422287390029325,0.6537313432835821,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_between_5_7_5,partial_presence,,,,,
turma_1,1.0,"random (n=10, test=33%)",info_gain (5),tree,0.8214285714285714,0.6366279069767442,0.5967302452316077,0.6822429906542056,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_between_5_7_5,partial_presence,,,,,
turma_1,1.0,"random (n=10, test=33%)",info_gain (5),naive_bayes,0.7692857142857142,0.6325369738339022,0.5129151291512916,0.8249258160237388,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_between_5_7_5,partial_presence,,,,,
turma_1,1.0,"random (n=10, test=33%)",info_gain (5),logistic_regression,0.8521428571428571,0.7080394922425952,0.6765498652291105,0.742603550295858,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_between_5_7_5,partial_presence,,,,,
turma_1,1.0,"random (n=10, test=33%)",info_gain (5),neural_network,0.8135714285714286,0.6178623718887262,0.5780821917808219,0.6635220125786163,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_between_5_7_5,partial_presence,,,,,
turma_1,1.0,"random (n=10, test=33%)",info_gain (5),gradient_boosting,0.8278571428571428,0.6204724409448819,0.6293929712460063,0.6118012422360248,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_between_5_7_5,partial_presence,,,,,
turma_1,1.0,"random (n=10, test=33%)",info_gain (5),svm,0.7621428571428571,0.46203554119547663,0.5181159420289855,0.41690962099125367,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_between_5_7_5,partial_presence,,,,,
turma_1,1.0,holdout (33/67),info_gain (5),random_forest,0.8,0.606060606060606,0.5555555555555556,0.6666666666666666,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_5_7_5,,,,,
turma_1,1.0,holdout (33/67),info_gain (5),knn,0.7692307692307693,0.5714285714285715,0.5,0.6666666666666666,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_5_7_5,,,,,
turma_1,1.0,holdout (33/67),info_gain (5),tree,0.8461538461538461,0.5,1.0,0.3333333333333333,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_5_7_5,,,,,
turma_1,1.0,holdout (33/67),info_gain (5),naive_bayes,0.7692307692307693,0.6666666666666666,0.5,1.0,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_5_7_5,,,,,
turma_1,1.0,holdout (33/67),info_gain (5),logistic_regression,0.6153846153846154,0.4444444444444444,0.3333333333333333,0.6666666666666666,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_5_7_5,,,,,
turma_1,1.0,holdout (33/67),info_gain (5),neural_network,0.8153846153846154,0.6842105263157895,0.5652173913043478,0.8666666666666667,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_5_7_5,,,,,
turma_1,1.0,holdout (33/67),info_gain (5),gradient_boosting,0.8461538461538461,0.6666666666666666,0.6666666666666666,0.6666666666666666,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_5_7_5,,,,,
turma_1,1.0,holdout (33/67),info_gain (5),svm,0.8461538461538461,0.6666666666666666,0.6666666666666666,0.6666666666666666,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_5_7_5,,,,,
turma_1,1.0,xvalidation (k=10),info_gain (10),random_forest,0.8512195121951219,0.6737967914438503,0.7241379310344828,0.63,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_between_5_7_5,partial_presence,grades_below_mean,attendance_below_mean,missing,sequencial_missing_1,grades_between_7_5_10
turma_1,1.0,xvalidation (k=10),info_gain (10),knn,0.7804878048780488,0.47058823529411764,0.5714285714285714,0.4,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_between_5_7_5,partial_presence,grades_below_mean,attendance_below_mean,missing,sequencial_missing_1,grades_between_7_5_10
turma_1,1.0,xvalidation (k=10),info_gain (10),tree,0.7804878048780488,0.5714285714285713,0.5454545454545454,0.6,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_between_5_7_5,partial_presence,grades_below_mean,attendance_below_mean,missing,sequencial_missing_1,grades_between_7_5_10
turma_1,1.0,xvalidation (k=10),info_gain (10),naive_bayes,0.7560975609756098,0.6428571428571429,0.5,0.9,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_between_5_7_5,partial_presence,grades_below_mean,attendance_below_mean,missing,sequencial_missing_1,grades_between_7_5_10
turma_1,1.0,xvalidation (k=10),info_gain (10),logistic_regression,0.8048780487804879,0.6,0.6,0.6,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_between_5_7_5,partial_presence,grades_below_mean,attendance_below_mean,missing,sequencial_missing_1,grades_between_7_5_10
turma_1,1.0,xvalidation (k=10),info_gain (10),neural_network,0.7951219512195122,0.5434782608695652,0.5952380952380952,0.5,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_between_5_7_5,partial_presence,grades_below_mean,attendance_below_mean,missing,sequencial_missing_1,grades_between_7_5_10
turma_1,1.0,xvalidation (k=10),info_gain (10),gradient_boosting,0.8292682926829268,0.6956521739130435,0.6153846153846154,0.8,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_between_5_7_5,partial_presence,grades_below_mean,attendance_below_mean,missing,sequencial_missing_1,grades_between_7_5_10
turma_1,1.0,xvalidation (k=10),info_gain (10),svm,0.7560975609756098,0.4444444444444445,0.5,0.4,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_between_5_7_5,partial_presence,grades_below_mean,attendance_below_mean,missing,sequencial_missing_1,grades_between_7_5_10
turma_1,1.0,"random (n=10, test=33%)",info_gain (10),random_forest,0.8185714285714286,0.6055900621118013,0.6190476190476191,0.5927051671732523,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_between_5_7_5,partial_presence,grades_below_mean,attendance_below_mean,missing,sequencial_missing_1,grades_between_7_5_10
turma_1,1.0,"random (n=10, test=33%)",info_gain (10),knn,0.8242857142857143,0.6180124223602484,0.639871382636656,0.5975975975975976,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_between_5_7_5,partial_presence,grades_below_mean,attendance_below_mean,missing,sequencial_missing_1,grades_between_7_5_10
turma_1,1.0,"random (n=10, test=33%)",info_gain (10),tree,0.8128571428571428,0.618075801749271,0.603988603988604,0.6328358208955224,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_between_5_7_5,partial_presence,grades_below_mean,attendance_below_mean,missing,sequencial_missing_1,grades_between_7_5_10
turma_1,1.0,"random (n=10, test=33%)",info_gain (10),naive_bayes,0.735,0.6187050359712231,0.46957878315132606,0.9066265060240963,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_between_5_7_5,partial_presence,grades_below_mean,attendance_below_mean,missing,sequencial_missing_1,grades_between_7_5_10
turma_1,1.0,"random (n=10, test=33%)",info_gain (10),logistic_regression,0.8214285714285714,0.6376811594202899,0.6027397260273972,0.676923076923077,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_between_5_7_5,partial_presence,grades_below_mean,attendance_below_mean,missing,sequencial_missing_1,grades_between_7_5_10
turma_1,1.0,"random (n=10, test=33%)",info_gain (10),neural_network,0.7992857142857143,0.6069930069930071,0.5945205479452055,0.62,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_between_5_7_5,partial_presence,grades_below_mean,attendance_below_mean,missing,sequencial_missing_1,grades_between_7_5_10
turma_1,1.0,"random (n=10, test=33%)",info_gain (10),gradient_boosting,0.805,0.6037735849056605,0.6341463414634146,0.5761772853185596,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_between_5_7_5,partial_presence,grades_below_mean,attendance_below_mean,missing,sequencial_missing_1,grades_between_7_5_10
turma_1,1.0,"random (n=10, test=33%)",info_gain (10),svm,0.7614285714285715,0.3882783882783883,0.5408163265306123,0.3028571428571429,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_between_5_7_5,partial_presence,grades_below_mean,attendance_below_mean,missing,sequencial_missing_1,grades_between_7_5_10
turma_1,1.0,holdout (33/67),info_gain (10),random_forest,0.7769230769230769,0.5797101449275363,0.5128205128205128,0.6666666666666666,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_5_7_5,grades_between_7_5_10,partial_presence,missing,sequencial_missing_1,attendance_below_mean
turma_1,1.0,holdout (33/67),info_gain (10),knn,0.7692307692307693,0.5714285714285715,0.5,0.6666666666666666,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_5_7_5,grades_between_7_5_10,partial_presence,missing,sequencial_missing_1,attendance_below_mean
turma_1,1.0,holdout (33/67),info_gain (10),tree,0.8461538461538461,0.5,1.0,0.3333333333333333,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_5_7_5,grades_between_7_5_10,partial_presence,missing,sequencial_missing_1,attendance_below_mean
turma_1,1.0,holdout (33/67),info_gain (10),naive_bayes,0.7692307692307693,0.6666666666666666,0.5,1.0,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_5_7_5,grades_between_7_5_10,partial_presence,missing,sequencial_missing_1,attendance_below_mean
turma_1,1.0,holdout (33/67),info_gain (10),logistic_regression,0.6153846153846154,0.4444444444444444,0.3333333333333333,0.6666666666666666,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_5_7_5,grades_between_7_5_10,partial_presence,missing,sequencial_missing_1,attendance_below_mean
turma_1,1.0,holdout (33/67),info_gain (10),neural_network,0.8153846153846154,0.6842105263157895,0.5652173913043478,0.8666666666666667,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_5_7_5,grades_between_7_5_10,partial_presence,missing,sequencial_missing_1,attendance_below_mean
turma_1,1.0,holdout (33/67),info_gain (10),gradient_boosting,0.8461538461538461,0.6666666666666666,0.6666666666666666,0.6666666666666666,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_5_7_5,grades_between_7_5_10,partial_presence,missing,sequencial_missing_1,attendance_below_mean
turma_1,1.0,holdout (33/67),info_gain (10),svm,0.8461538461538461,0.6666666666666666,0.6666666666666666,0.6666666666666666,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_5_7_5,grades_between_7_5_10,partial_presence,missing,sequencial_missing_1,attendance_below_mean
turma_1,1.0,xvalidation (k=10),gain_ratio (5),random_forest,0.8707317073170732,0.716577540106952,0.7701149425287356,0.67,grades_between_0_2_5,activities_incomplete,activities_complete_below_average,activities_incomplete_below_average,grades_below_5,,,,,
turma_1,1.0,xvalidation (k=10),gain_ratio (5),knn,0.8536585365853658,0.7,0.7,0.7,grades_between_0_2_5,activities_incomplete,activities_complete_below_average,activities_incomplete_below_average,grades_below_5,,,,,
turma_1,1.0,xvalidation (k=10),gain_ratio (5),tree,0.8780487804878049,0.761904761904762,0.7272727272727273,0.8,grades_between_0_2_5,activities_incomplete,activities_complete_below_average,activities_incomplete_below_average,grades_below_5,,,,,
turma_1,1.0,xvalidation (k=10),gain_ratio (5),naive_bayes,0.7317073170731707,0.5925925925925927,0.47058823529411764,0.8,grades_between_0_2_5,activities_incomplete,activities_complete_below_average,activities_incomplete_below_average,grades_below_5,,,,,
turma_1,1.0,xvalidation (k=10),gain_ratio (5),logistic_regression,0.8780487804878049,0.7368421052631577,0.7777777777777778,0.7,grades_between_0_2_5,activities_incomplete,activities_complete_below_average,activities_incomplete_below_average,grades_below_5,,,,,
turma_1,1.0,xvalidation (k=10),gain_ratio (5),neural_network,0.8609756097560975,0.732394366197183,0.6902654867256637,0.78,grades_between_0_2_5,activities_incomplete,activities_complete_below_average,activities_incomplete_below_average,grades_below_5,,,,,
turma_1,1.0,xvalidation (k=10),gain_ratio (5),gradient_boosting,0.9243902439024391,0.837696335078534,0.8791208791208791,0.8,grades_between_0_2_5,activities_incomplete,activities_complete_below_average,activities_incomplete_below_average,grades_below_5,,,,,
turma_1,1.0,xvalidation (k=10),gain_ratio (5),svm,0.8048780487804879,0.6,0.6,0.6,grades_between_0_2_5,activities_incomplete,activities_complete_below_average,activities_incomplete_below_average,grades_below_5,,,,,
turma_1,1.0,"random (n=10, test=33%)",gain_ratio (5),random_forest,0.8528571428571429,0.688821752265861,0.7192429022082019,0.6608695652173913,grades_between_0_2_5,activities_incomplete,activities_complete_below_average,activities_incomplete_below_average,grades_below_5,,,,,
turma_1,1.0,"random (n=10, test=33%)",gain_ratio (5),knn,0.8457142857142858,0.6957746478873239,0.7097701149425287,0.6823204419889503,grades_between_0_2_5,activities_incomplete,activities_complete_below_average,activities_incomplete_below_average,grades_below_5,,,,,
turma_1,1.0,"random (n=10, test=33%)",gain_ratio (5),tree,0.8171428571428572,0.6311239193083574,0.595108695652174,0.6717791411042945,grades_between_0_2_5,activities_incomplete,activities_complete_below_average,activities_incomplete_below_average,grades_below_5,,,,,
turma_1,1.0,"random (n=10, test=33%)",gain_ratio (5),naive_bayes,0.7535714285714286,0.6110484780157835,0.48566308243727596,0.8237082066869301,grades_between_0_2_5,activities_incomplete,activities_complete_below_average,activities_incomplete_below_average,grades_below_5,,,,,
turma_1,1.0,"random (n=10, test=33%)",gain_ratio (5),logistic_regression,0.8835714285714286,0.751145038167939,0.7663551401869159,0.7365269461077845,grades_between_0_2_5,activities_incomplete,activities_complete_below_average,activities_incomplete_below_average,grades_below_5,,,,,
